Entry	Reviewed	Length	Organism (ID)	PDB	Superkingdom	Phylum
A0A9Q4D8J0	unreviewed	338	170573		Bacteria	Bacillota
A0A9Q4DIT7	unreviewed	332	715		Bacteria	Pseudomonadota
A0A9Q4DLW4	unreviewed	311	96241		Bacteria	Bacillota
A0A9Q4EBK6	unreviewed	316	1452		Bacteria	Bacillota
A0A9Q4EJA5	unreviewed	313	260554		Bacteria	Bacillota
A0A9Q4EUP1	unreviewed	311	483913		Bacteria	Bacillota
A0A9Q4F220	unreviewed	319	33038		Bacteria	Bacillota
A0A9Q4FG29	unreviewed	330	317		Bacteria	Pseudomonadota
A0A9Q4HK54	unreviewed	311	96241		Bacteria	Bacillota
A0A9Q4HU64	unreviewed	370	33038		Bacteria	Bacillota
A0A9Q4K256	unreviewed	340	1685		Bacteria	Actinomycetota
A0A9Q4KBL8	unreviewed	342	67826		Bacteria	Pseudomonadota
A0A9Q4KI08	unreviewed	338	67826		Bacteria	Pseudomonadota
A0A9Q4MWM1	unreviewed	331	2675156		Bacteria	Pseudomonadota
A0A9Q4MXT1	unreviewed	336	2675156		Bacteria	Pseudomonadota
A0A9Q4MYK3	unreviewed	331	2675156		Bacteria	Pseudomonadota
A0A9Q4PPE7	unreviewed	334	67826		Bacteria	Pseudomonadota
A0A9Q4PPM3	unreviewed	331	67826		Bacteria	Pseudomonadota
A0A9Q4PQD4	unreviewed	336	67826		Bacteria	Pseudomonadota
A0A9Q4QZP5	unreviewed	342	2675156		Bacteria	Pseudomonadota
A0A9Q4R1S4	unreviewed	352	2675156		Bacteria	Pseudomonadota
A0A9Q4S9S2	unreviewed	395	28026		Bacteria	Actinomycetota
A0A9Q4S9V1	unreviewed	362	28026		Bacteria	Actinomycetota
A0A9Q4SE07	unreviewed	361	28026		Bacteria	Actinomycetota
A0A9Q4SFJ7	unreviewed	347	28026		Bacteria	Actinomycetota
A0A9Q4SG29	unreviewed	410	28026		Bacteria	Actinomycetota
A0A9Q4SYJ9	unreviewed	329	413497		Bacteria	Pseudomonadota
A0A9Q4SZP7	unreviewed	330	413497		Bacteria	Pseudomonadota
A0A9Q4T3C7	unreviewed	338	413497		Bacteria	Pseudomonadota
A0A9Q4T6V3	unreviewed	334	413497		Bacteria	Pseudomonadota
A0A9Q4T7K7	unreviewed	335	413497		Bacteria	Pseudomonadota
A0A9Q4T7W0	unreviewed	339	413497		Bacteria	Pseudomonadota
A0A9Q4T9C5	unreviewed	331	413497		Bacteria	Pseudomonadota
A0A9Q4TQC1	unreviewed	351	1491		Bacteria	Bacillota
A0A9Q4WAH8	unreviewed	338	387		Bacteria	Pseudomonadota
A0A9Q4X8D1	unreviewed	361	28026		Bacteria	Actinomycetota
A0A9Q4XK38	unreviewed	331	2698866		Bacteria	Pseudomonadota
A0A9Q4XL65	unreviewed	331	2698866		Bacteria	Pseudomonadota
A0A9Q4XMA0	unreviewed	342	413497		Bacteria	Pseudomonadota
A0A9Q4Y4I6	unreviewed	332	1509		Bacteria	Bacillota
A0A9Q4ZA69	unreviewed	334	387		Bacteria	Pseudomonadota
A0A9Q5AMV7	unreviewed	334	219574		Bacteria	Pseudomonadota
A0A9Q5APU6	unreviewed	333	47885		Bacteria	Pseudomonadota
A0A9Q5AR51	unreviewed	345	47885		Bacteria	Pseudomonadota
A0A9Q5AY66	unreviewed	331	296		Bacteria	Pseudomonadota
A0A9Q5AYU2	unreviewed	332	296		Bacteria	Pseudomonadota
A0A9Q5AZ12	unreviewed	342	296		Bacteria	Pseudomonadota
A0A9Q5CH96	unreviewed	349	2651833		Bacteria	Pseudomonadota
A0A9Q5DSL9	unreviewed	338	548		Bacteria	Pseudomonadota
A0A9Q5ENN1	unreviewed	311	47715		Bacteria	Bacillota
A0A9Q5FEU4	unreviewed	339	219574		Bacteria	Pseudomonadota
A0A9Q5FMB2	unreviewed	330	47885		Bacteria	Pseudomonadota
A0A9Q5H1Q0	unreviewed	331	548		Bacteria	Pseudomonadota
A0A9Q5H766	unreviewed	334	548		Bacteria	Pseudomonadota
A0A9Q5HN82	unreviewed	329	44283		Bacteria	Pseudomonadota
A0A9Q5I7P4	unreviewed	325	668		Bacteria	Pseudomonadota
A0A9Q5IED3	unreviewed	340	668		Bacteria	Pseudomonadota
A0A9Q5J885	unreviewed	331	61645		Bacteria	Pseudomonadota
A0A9Q5JHE2	unreviewed	312	1859475		Bacteria	Bacillota
A0A9Q5JW21	unreviewed	330	1676683		Bacteria	Pseudomonadota
A0A9Q5JWD3	unreviewed	333	1676683		Bacteria	Pseudomonadota
A0A9Q5JZT1	unreviewed	340	1676683		Bacteria	Pseudomonadota
A0A9Q5K052	unreviewed	335	1676683		Bacteria	Pseudomonadota
A0A9Q5K1T2	unreviewed	337	1676683		Bacteria	Pseudomonadota
A0A9Q5K2E0	unreviewed	333	1676683		Bacteria	Pseudomonadota
A0A9Q5K3X2	unreviewed	325	1676683		Bacteria	Pseudomonadota
A0A9Q5MSB7	unreviewed	325	1396		Bacteria	Bacillota
A0A9Q5MY31	unreviewed	337	1396		Bacteria	Bacillota
A0A9Q5NI12	unreviewed	340	1463164		Bacteria	Pseudomonadota
A0A9Q5NK15	unreviewed	334	1463164		Bacteria	Pseudomonadota
A0A9Q5NKR0	unreviewed	342	1463164		Bacteria	Pseudomonadota
A0A9Q5NL12	unreviewed	338	1463164		Bacteria	Pseudomonadota
A0A9Q5NPM9	unreviewed	331	1463164		Bacteria	Pseudomonadota
A0A9Q5P8Q9	unreviewed	335	1676683		Bacteria	Pseudomonadota
A0A9Q5SCP0	unreviewed	325	180891		Bacteria	Bacillota
A0A9Q5SIJ2	unreviewed	337	180891		Bacteria	Bacillota
A0A9Q5SKU8	unreviewed	329	180891		Bacteria	Bacillota
A0A9Q5T6N7	unreviewed	331	624		Bacteria	Pseudomonadota
A0A9Q5U4A5	unreviewed	332	621		Bacteria	Pseudomonadota
A0A9Q5UC36	unreviewed	331	621		Bacteria	Pseudomonadota
A0A9Q5W1J1	unreviewed	325	1890302		Bacteria	Bacillota
A0A9Q5WB69	unreviewed	325	1890302		Bacteria	Bacillota
A0A9Q5WH41	unreviewed	342	95486		Bacteria	Pseudomonadota
A0A9Q5XDB1	unreviewed	332	624		Bacteria	Pseudomonadota
A0A9Q5XDG7	unreviewed	342	624		Bacteria	Pseudomonadota
A0A9Q5XDX9	unreviewed	331	624		Bacteria	Pseudomonadota
A0A9Q5XW93	unreviewed	336	621		Bacteria	Pseudomonadota
A0A9Q5XYK9	unreviewed	342	621		Bacteria	Pseudomonadota
A0A9Q5XZT7	unreviewed	331	621		Bacteria	Pseudomonadota
A0A9Q6A0P0	unreviewed	334	573		Bacteria	Pseudomonadota
A0A9Q6A471	unreviewed	200	573		Bacteria	Pseudomonadota
A0A9Q6AC51	unreviewed	311	260554		Bacteria	Bacillota
A0A9Q6ANF6	unreviewed	331	33038		Bacteria	Bacillota
A0A9Q6C8Q7	unreviewed	336	2080672		Bacteria	Pseudomonadota
A0A9Q6C9D2	unreviewed	331	2080672		Bacteria	Pseudomonadota
A0A9Q6C9E1	unreviewed	343	2080672		Bacteria	Pseudomonadota
A0A9Q6CEZ5	unreviewed	334	2080672		Bacteria	Pseudomonadota
A0A9Q6CFR3	unreviewed	330	2080672		Bacteria	Pseudomonadota
A0A9Q6CI04	unreviewed	334	180957		Bacteria	Pseudomonadota
A0A9Q6DHC4	unreviewed	331	553		Bacteria	Pseudomonadota
A0A9Q6DIH5	unreviewed	327	553		Bacteria	Pseudomonadota
A0A9Q6DK74	unreviewed	340	553		Bacteria	Pseudomonadota
A0A9Q6DL46	unreviewed	336	553		Bacteria	Pseudomonadota
A0A9Q6E6F5	unreviewed	341	87883		Bacteria	Pseudomonadota
A0A9Q6EAD8	unreviewed	327	659		Bacteria	Pseudomonadota
A0A9Q6F819	unreviewed	335	33038		Bacteria	Bacillota
A0A9Q6FVY0	unreviewed	349	134537		Bacteria	Pseudomonadota
A0A9Q6G292	unreviewed	331	2080672		Bacteria	Pseudomonadota
A0A9Q6G2D7	unreviewed	338	2080672		Bacteria	Pseudomonadota
A0A9Q6G4L0	unreviewed	342	2080672		Bacteria	Pseudomonadota
A0A9Q6GS52	unreviewed	341	553		Bacteria	Pseudomonadota
A0A9Q6H239	unreviewed	342	659		Bacteria	Pseudomonadota
A0A9Q6H5U5	unreviewed	356	659		Bacteria	Pseudomonadota
A0A9Q6HR62	unreviewed	320	61015		Bacteria	Bacillota
A0A9Q6I2L3	unreviewed	331	2135460		Bacteria	Pseudomonadota
A0A9Q6I396	unreviewed	329	2135460		Bacteria	Pseudomonadota
A0A9Q6I561	unreviewed	341	2135460		Bacteria	Pseudomonadota
A0A9Q6I6L1	unreviewed	336	2135460		Bacteria	Pseudomonadota
A0A9Q6IDC1	unreviewed	341	380021		Bacteria	Pseudomonadota
A0A9Q6JHQ7	unreviewed	321	1390		Bacteria	Bacillota
A0A9Q6JJS9	unreviewed	312	1390		Bacteria	Bacillota
A0A9Q6KHI7	unreviewed	338	1463165		Bacteria	Pseudomonadota
A0A9Q6LEU8	unreviewed	333	2661922		Bacteria	Pseudomonadota
A0A9Q6LGC3	unreviewed	333	2661922		Bacteria	Pseudomonadota
A0A9Q6LUS9	unreviewed	334	2681307		Bacteria	Pseudomonadota
A0A9Q6LYN4	unreviewed	342	2681307		Bacteria	Pseudomonadota
A0A9Q6M0T3	unreviewed	331	2681307		Bacteria	Pseudomonadota
A0A9Q6M387	unreviewed	331	2681307		Bacteria	Pseudomonadota
A0A9Q6N3P4	unreviewed	340	2135460		Bacteria	Pseudomonadota
A0A9Q6N6T3	unreviewed	331	380021		Bacteria	Pseudomonadota
A0A9Q6N9G6	unreviewed	332	380021		Bacteria	Pseudomonadota
A0A9Q6NIL3	unreviewed	338	573		Bacteria	Pseudomonadota
A0A9Q6P3B9	unreviewed	333	731		Bacteria	Pseudomonadota
A0A9Q6PAP3	unreviewed	340	1463165		Bacteria	Pseudomonadota
A0A9Q6PCZ3	unreviewed	331	1463165		Bacteria	Pseudomonadota
A0A9Q6PWN8	unreviewed	338	2681307		Bacteria	Pseudomonadota
A0A9Q6Q2J2	unreviewed	338	2681307		Bacteria	Pseudomonadota
A0A9Q6R6F8	unreviewed	332	204042		Bacteria	Pseudomonadota
A0A9Q6RZ10	unreviewed	357	75105		Bacteria	Pseudomonadota
A0A9Q6U5H1	unreviewed	332	546		Bacteria	Pseudomonadota
A0A9Q6U826	unreviewed	342	546		Bacteria	Pseudomonadota
A0A9Q6UAF0	unreviewed	334	546		Bacteria	Pseudomonadota
A0A9Q6UVB2	unreviewed	334	1055538		Bacteria	Pseudomonadota
A0A9Q6V021	unreviewed	342	1055538		Bacteria	Pseudomonadota
A0A9Q6V1U7	unreviewed	331	1055538		Bacteria	Pseudomonadota
A0A9Q6W4M1	unreviewed	340	204042		Bacteria	Pseudomonadota
A0A9Q6W5Y0	unreviewed	334	204042		Bacteria	Pseudomonadota
A0A9Q6W6P7	unreviewed	334	204042		Bacteria	Pseudomonadota
A0A9Q6WMM9	unreviewed	338	75105		Bacteria	Pseudomonadota
A0A9Q6Y238	unreviewed	342	1055538		Bacteria	Pseudomonadota
A0A9Q6Y3U2	unreviewed	344	1055538		Bacteria	Pseudomonadota
A0A9Q6YBZ4	unreviewed	332	296		Bacteria	Pseudomonadota
A0A9Q6YGF1	unreviewed	329	296		Bacteria	Pseudomonadota
A0A9Q6ZQT6	unreviewed	332	83334		Bacteria	Pseudomonadota
A0A9Q7AC75	unreviewed	336	208962		Bacteria	Pseudomonadota
A0A9Q7B9B9	unreviewed	346	2819997		Bacteria	Pseudomonadota
A0A9Q7BDE2	unreviewed	341	2819997		Bacteria	Pseudomonadota
A0A9Q7BG39	unreviewed	324	2012495		Bacteria	Bacillota
A0A9Q7DZV3	unreviewed	321	33967		Bacteria	Bacillota
A0A9Q7E359	unreviewed	335	33967		Bacteria	Bacillota
A0A9Q7E8C2	unreviewed	333	731		Bacteria	Pseudomonadota
A0A9Q7EWN1	unreviewed	268	3029084		Bacteria	Synergistota
A0A9Q7J8V3	unreviewed	338	1428		Bacteria	Bacillota
A0A9Q7JFH1	unreviewed	323	1352		Bacteria	Bacillota
A0A9Q7K1A2	unreviewed	331	539813		Bacteria	Pseudomonadota
A0A9Q7K4B5	unreviewed	334	539813		Bacteria	Pseudomonadota
A0A9Q7K4J7	unreviewed	336	539813		Bacteria	Pseudomonadota
A0A9Q7K593	unreviewed	331	539813		Bacteria	Pseudomonadota
A0A9Q7K5P0	unreviewed	338	539813		Bacteria	Pseudomonadota
A0A9Q7K671	unreviewed	331	539813		Bacteria	Pseudomonadota
A0A9Q7K939	unreviewed	342	539813		Bacteria	Pseudomonadota
A0A9Q7LRP6	unreviewed	342	548		Bacteria	Pseudomonadota
A0A9Q7LT33	unreviewed	331	548		Bacteria	Pseudomonadota
A0A9Q7LVW3	unreviewed	352	548		Bacteria	Pseudomonadota
A0A9Q7NK08	unreviewed	307	1358		Bacteria	Bacillota
A0A9Q7NUC2	unreviewed	338	539813		Bacteria	Pseudomonadota
A0A9Q7P3V3	unreviewed	335	1777235		Bacteria	Pseudomonadota
A0A9Q7QXZ5	unreviewed	338	1566227		Bacteria	Pseudomonadota
A0A9Q7R078	unreviewed	331	1566227		Bacteria	Pseudomonadota
A0A9Q7T490	unreviewed	331	573		Bacteria	Pseudomonadota
A0A9Q7TDF8	unreviewed	329	1613		Bacteria	Bacillota
A0A9Q7X357	unreviewed	315	1613		Bacteria	Bacillota
A0A9Q7ZKX4	unreviewed	331	133448		Bacteria	Pseudomonadota
A0A9Q7ZL39	unreviewed	338	133448		Bacteria	Pseudomonadota
A0A9Q7ZLQ8	unreviewed	334	133448		Bacteria	Pseudomonadota
A0A9Q8BWC6	unreviewed	341	573		Bacteria	Pseudomonadota
A0A9Q8CUD3	unreviewed	327	2555725		Bacteria	Actinomycetota
A0A9Q8E792	unreviewed	332	133448		Bacteria	Pseudomonadota
A0A9Q8E9Y0	unreviewed	342	133448		Bacteria	Pseudomonadota
A0A9Q8F7S0	unreviewed	331	244366		Bacteria	Pseudomonadota
A0A9Q8HP82	unreviewed	332	2585029		Bacteria	Pseudomonadota
A0A9Q8HT69	unreviewed	331	587		Bacteria	Pseudomonadota
A0A9Q8HZP4	unreviewed	333	587		Bacteria	Pseudomonadota
A0A9Q8I7E3	unreviewed	340	2479765		Bacteria	Pseudomonadota
A0A9Q8J960	unreviewed	341	2506431		Bacteria	Pseudomonadota
A0A9Q8K1K1	unreviewed	331	1463164		Bacteria	Pseudomonadota
A0A9Q8NVE9	unreviewed	336	1639		Bacteria	Bacillota
A0A9Q8PY65	unreviewed	375	158849		Bacteria	Pseudomonadota
A0A9Q8Q099	unreviewed	340	158849		Bacteria	Pseudomonadota
A0A9Q8Q1C1	unreviewed	331	158849		Bacteria	Pseudomonadota
A0A9Q8Q1D7	unreviewed	333	158849		Bacteria	Pseudomonadota
A0A9Q8Q1V9	unreviewed	331	158849		Bacteria	Pseudomonadota
A0A9Q8QW33	unreviewed	366	1679		Bacteria	Actinomycetota
A0A9Q8R279	unreviewed	331	1352		Bacteria	Bacillota
A0A9Q8VG33	unreviewed	346	1679		Bacteria	Actinomycetota
A0A9Q8VII6	unreviewed	361	1679		Bacteria	Actinomycetota
A0A9Q8VJ55	unreviewed	352	1679		Bacteria	Actinomycetota
A0A9Q8XKR1	unreviewed	333	2819102		Bacteria	Pseudomonadota
A0A9Q8XM23	unreviewed	326	2819102		Bacteria	Pseudomonadota
A0A9Q8XM48	unreviewed	333	2819102		Bacteria	Pseudomonadota
A0A9Q8Y636	unreviewed	354	106592		Bacteria	Pseudomonadota
A0A9Q8YBN6	unreviewed	351	106592		Bacteria	Pseudomonadota
A0A9Q8YCP2	unreviewed	344	106592		Bacteria	Pseudomonadota
A0A9Q8YCU1	unreviewed	340	106592		Bacteria	Pseudomonadota
A0A9Q8YGA7	unreviewed	338	106592		Bacteria	Pseudomonadota
A0A9Q8ZQT3	unreviewed	316	2940299		Bacteria	Bacillota
A0A9Q9CMZ8	unreviewed	334	680		Bacteria	Pseudomonadota
A0A9Q9D7Q3	unreviewed	307	1281486		Bacteria	Bacillota
A0A9Q9G5N0	unreviewed	310	1597		Bacteria	Bacillota
A0A9Q9H911	unreviewed	349	154981		Bacteria	Pseudomonadota
A0A9Q9HKL9	unreviewed	341	506591		Bacteria	Pseudomonadota
A0A9Q9HS72	unreviewed	341	2867015		Bacteria	Pseudomonadota
A0A9Q9I371	unreviewed	343	387		Bacteria	Pseudomonadota
A0A9Q9IQB9	unreviewed	351	35754		Bacteria	Actinomycetota
A0A9Q9K638	unreviewed	327	2989769		Bacteria	Bacillota
A0A9Q9KLJ0	unreviewed	317	1296		Bacteria	Bacillota
A0A9Q9KLR1	unreviewed	321	1296		Bacteria	Bacillota
A0A9Q9M1I4	unreviewed	334	506591		Bacteria	Pseudomonadota
A0A9Q9M5W5	unreviewed	334	2867015		Bacteria	Pseudomonadota
A0A9Q9M7E1	unreviewed	356	387		Bacteria	Pseudomonadota
A0A9Q9MBV8	unreviewed	334	387		Bacteria	Pseudomonadota
A0A9Q9MC34	unreviewed	344	387		Bacteria	Pseudomonadota
A0A9Q9MMN2	unreviewed	333	35754		Bacteria	Actinomycetota
A0A9Q9MS81	unreviewed	343	54291		Bacteria	Pseudomonadota
A0A9Q9MST5	unreviewed	331	54291		Bacteria	Pseudomonadota
A0A9Q9N4M3	unreviewed	340	652611		Bacteria	Pseudomonadota
A0A9Q9N5V5	unreviewed	342	54291		Bacteria	Pseudomonadota
A0A9Q9N649	unreviewed	332	54291		Bacteria	Pseudomonadota
A0A9Q9N7N4	unreviewed	329	652611		Bacteria	Pseudomonadota
A0A9Q9RZC6	unreviewed	330	2587529		Bacteria	Pseudomonadota
A0A9Q9S326	unreviewed	334	2587529		Bacteria	Pseudomonadota
A0A9Q9S3W2	unreviewed	331	2587529		Bacteria	Pseudomonadota
A0A9Q9S885	unreviewed	331	2587529		Bacteria	Pseudomonadota
A0A9Q9S8D3	unreviewed	340	2587529		Bacteria	Pseudomonadota
A0A9Q9S944	unreviewed	342	2587529		Bacteria	Pseudomonadota
A0A9Q9SAG3	unreviewed	331	2587529		Bacteria	Pseudomonadota
A0A9Q9SF39	unreviewed	341	488730		Bacteria	Pseudomonadota
A0A9Q9SG23	unreviewed	341	488730		Bacteria	Pseudomonadota
A0A9Q9UK65	unreviewed	332	2587529		Bacteria	Pseudomonadota
A0A9Q9UL52	unreviewed	339	2587529		Bacteria	Pseudomonadota
A0A9Q9UN52	unreviewed	338	2587529		Bacteria	Pseudomonadota
A0A9R0CEP4	unreviewed	328	645463		Bacteria	Bacillota
A0A9R0UB20	unreviewed	206	713604		Bacteria	Actinomycetota
A0A9W3JBJ7	unreviewed	325	1218175		Bacteria	Bacillota
A0A9W3JF03	unreviewed	323	1218175		Bacteria	Bacillota
A0A9W3JU10	unreviewed	325	1217737		Bacteria	Bacillota
A0A9W3K0N1	unreviewed	365	1009846		Bacteria	Pseudomonadota
A0A9W3K1W3	unreviewed	331	1009846		Bacteria	Pseudomonadota
A0A9W3K721	unreviewed	344	1009846		Bacteria	Pseudomonadota
A0A9W3K8Z6	unreviewed	334	1009846		Bacteria	Pseudomonadota
A0A9W3KC64	unreviewed	337	529122		Bacteria	Bacillota
A0A9W3KCL3	unreviewed	325	529122		Bacteria	Bacillota
A0A9W3KS49	unreviewed	323	1330043		Bacteria	Bacillota
A0A9W3L7F0	unreviewed	337	1330043		Bacteria	Bacillota
A0A9W3LA00	unreviewed	335	1333850		Bacteria	Pseudomonadota
A0A9W3LD17	unreviewed	338	1333850		Bacteria	Pseudomonadota
A0A9W3LGZ0	unreviewed	336	1333850		Bacteria	Pseudomonadota
A0A9W3LK21	unreviewed	334	1333850		Bacteria	Pseudomonadota
A0A9W3LQW4	unreviewed	331	1333850		Bacteria	Pseudomonadota
A0A9W3LST9	unreviewed	338	1333850		Bacteria	Pseudomonadota
A0A9W3M0B6	unreviewed	342	1333850		Bacteria	Pseudomonadota
A0A9W3M0S9	unreviewed	329	1333850		Bacteria	Pseudomonadota
A0A9W3M7D9	unreviewed	325	29339		Bacteria	Bacillota
A0A9W3MNV2	unreviewed	325	1428		Bacteria	Bacillota
A0A9W3NY10	unreviewed	338	1218175		Bacteria	Bacillota
A0A9W3P1M1	unreviewed	323	1217737		Bacteria	Bacillota
A0A9W3P202	unreviewed	338	1217737		Bacteria	Bacillota
A0A9W3PJ43	unreviewed	325	529122		Bacteria	Bacillota
A0A9W3PP12	unreviewed	325	1330043		Bacteria	Bacillota
A0A9W3Q525	unreviewed	331	1333850		Bacteria	Pseudomonadota
A0A9W3Q7P7	unreviewed	323	29339		Bacteria	Bacillota
A0A9W3QA37	unreviewed	337	29339		Bacteria	Bacillota
A0A9W3QA70	unreviewed	325	29339		Bacteria	Bacillota
A0A9W3QSA5	unreviewed	337	180850		Bacteria	Bacillota
A0A9W3R7C8	unreviewed	338	272567		Bacteria	Bacillota
A0A9W3RMC8	unreviewed	320	1478		Bacteria	Bacillota
A0A9W3S893	unreviewed	323	1428		Bacteria	Bacillota
A0A9W3SPQ7	unreviewed	323	1423143		Bacteria	Bacillota
A0A9W3SYJ1	unreviewed	325	1423143		Bacteria	Bacillota
A0A9W3TUI6	unreviewed	325	1396		Bacteria	Bacillota
A0A9W3UU59	unreviewed	333	615		Bacteria	Pseudomonadota
A0A9W3VA06	unreviewed	323	1428		Bacteria	Bacillota
A0A9W3VAE8	unreviewed	325	1428		Bacteria	Bacillota
A0A9W3X6K7	unreviewed	325	1423143		Bacteria	Bacillota
A0A9W3X7I8	unreviewed	337	1423143		Bacteria	Bacillota
A0A9W3ZPU3	unreviewed	319	617121		Bacteria	Bacillota
A0A9W3ZZQ2	unreviewed	337	1442		Bacteria	Bacillota
A0A9W4BES5	unreviewed	347	663		Bacteria	Pseudomonadota
A0A9W4BNT0	unreviewed	334	663		Bacteria	Pseudomonadota
A0A9W4BUY9	unreviewed	312	1667327		Bacteria	Pseudomonadota
A0A9W4DMZ1	unreviewed	257	887465		Bacteria	Actinomycetota
A0A9W4DNK3	unreviewed	341	887465		Bacteria	Actinomycetota
A0A9W4EGH5	unreviewed	311	486410		Bacteria	Bacillota
A0A9W4ERF9	unreviewed	325	1442		Bacteria	Bacillota
A0A9W4EXA8	unreviewed	325	1442		Bacteria	Bacillota
A0A9W4FVA9	unreviewed	331	1667327		Bacteria	Pseudomonadota
A0A9W4KTP0	unreviewed	340	2884272		Bacteria	Bacillota
A0A9W4KUC8	unreviewed	320	1478		Bacteria	Bacillota
A0A9W4KUE0	unreviewed	320	2884272		Bacteria	Bacillota
A0A9W4KX03	unreviewed	332	2884272		Bacteria	Bacillota
A0A9W4KXU8	unreviewed	330	1478		Bacteria	Bacillota
A0A9W4LGR2	unreviewed	326	28210		Bacteria	Pseudomonadota
A0A9W4M2R4	unreviewed	329	1909294		Bacteria	Pseudomonadota
A0A9W4PH79	unreviewed	341	2884272		Bacteria	Bacillota
A0A9W4Q9L0	unreviewed	331	546		Bacteria	Pseudomonadota
A0A9W4QCT4	unreviewed	219	546		Bacteria	Pseudomonadota
A0A9W4QD72	unreviewed	353	546		Bacteria	Pseudomonadota
A0A9W4QMV5	unreviewed	334	573		Bacteria	Pseudomonadota
A0A9W4QT67	unreviewed	316	2963714		Bacteria	Pseudomonadota
A0A9W4TFD5	unreviewed	341	1114861		Bacteria	Bacteroidota
A0A9W4VCL4	unreviewed	336	546		Bacteria	Pseudomonadota
A0A9W4VGN0	unreviewed	331	573		Bacteria	Pseudomonadota
A0A9W4VLW3	unreviewed	334	546		Bacteria	Pseudomonadota
A0A9W4XB48	unreviewed	342	1114861		Bacteria	Bacteroidota
A0A9W5A3W2	unreviewed	336	1706231		Bacteria	Pseudomonadota
A0A9W5A6D1	unreviewed	329	1706231		Bacteria	Pseudomonadota
A0A9W5B9I7	unreviewed	342	61645		Bacteria	Pseudomonadota
A0A9W5E6C7	unreviewed	337	1301086		Bacteria	Bacillota
A0A9W5F2Y8	unreviewed	341	1183436		Bacteria	Pseudomonadota
A0A9W5IID2	unreviewed	329	527030		Bacteria	Bacillota
A0A9W5IM01	unreviewed	331	527030		Bacteria	Bacillota
A0A9W5J880	unreviewed	331	1202448		Bacteria	Pseudomonadota
A0A9W5J9R6	unreviewed	338	1202448		Bacteria	Pseudomonadota
A0A9W5JES2	unreviewed	323	718223		Bacteria	Bacillota
A0A9W5JJA7	unreviewed	338	718223		Bacteria	Bacillota
A0A9W5KCR6	unreviewed	323	1053223		Bacteria	Bacillota
A0A9W5KDS1	unreviewed	325	1053225		Bacteria	Bacillota
A0A9W5KGK1	unreviewed	325	1053225		Bacteria	Bacillota
A0A9W5KI19	unreviewed	337	1053225		Bacteria	Bacillota
A0A9W5KRX5	unreviewed	325	1053238		Bacteria	Bacillota
A0A9W5KT34	unreviewed	325	1053238		Bacteria	Bacillota
A0A9W5KX89	unreviewed	337	1053238		Bacteria	Bacillota
A0A9W5LMP2	unreviewed	311	1236548		Bacteria	Bacillota
A0A9W5MXL4	unreviewed	323	527030		Bacteria	Bacillota
A0A9W5N5X3	unreviewed	334	1202448		Bacteria	Pseudomonadota
A0A9W5N6S5	unreviewed	331	1202448		Bacteria	Pseudomonadota
A0A9W5N813	unreviewed	339	1202448		Bacteria	Pseudomonadota
A0A9W5N8H7	unreviewed	344	1202448		Bacteria	Pseudomonadota
A0A9W5NAQ0	unreviewed	325	718223		Bacteria	Bacillota
A0A9W5NCF6	unreviewed	329	718223		Bacteria	Bacillota
A0A9W5NMJ0	unreviewed	329	1053223		Bacteria	Bacillota
A0A9W5NS05	unreviewed	337	1053223		Bacteria	Bacillota
A0A9W5PKN9	unreviewed	298	1053233		Bacteria	Bacillota
A0A9W5PNU3	unreviewed	325	1053233		Bacteria	Bacillota
A0A9W5PWH3	unreviewed	337	1053233		Bacteria	Bacillota
A0A9W5Q925	unreviewed	337	1053243		Bacteria	Bacillota
A0A9W5QA50	unreviewed	325	1053215		Bacteria	Bacillota
A0A9W5QJP8	unreviewed	337	1053215		Bacteria	Bacillota
A0A9W5QLB8	unreviewed	323	1053215		Bacteria	Bacillota
A0A9W5QNT1	unreviewed	325	1053211		Bacteria	Bacillota
A0A9W5QZW6	unreviewed	325	1053211		Bacteria	Bacillota
A0A9W5RF02	unreviewed	220	883069		Bacteria	Actinomycetota
A0A9W5RI88	unreviewed	423	1190620		Bacteria	Actinomycetota
A0A9W5SV77	unreviewed	332	562		Bacteria	Pseudomonadota
A0A9W5TNL3	unreviewed	335	1882220		Bacteria	Actinomycetota
A0A9W5TV80	unreviewed	327	1827502		Bacteria	Bacillota
A0A9W5U2B1	unreviewed	316	1827502		Bacteria	Bacillota
A0A9W5V5T0	unreviewed	325	1053243		Bacteria	Bacillota
A0A9W5V7L1	unreviewed	325	1053243		Bacteria	Bacillota
A0A9W5VHV7	unreviewed	325	1053215		Bacteria	Bacillota
A0A9W5VN67	unreviewed	338	1053211		Bacteria	Bacillota
A0A9W5VNS7	unreviewed	323	1053211		Bacteria	Bacillota
A0A9W5VUE9	unreviewed	337	1053242		Bacteria	Bacillota
A0A9W5VUM8	unreviewed	323	1053242		Bacteria	Bacillota
A0A9W5XVB1	unreviewed	329	38875		Bacteria	Bacillota
A0A9W5Y736	unreviewed	338	2886038		Bacteria	Bacillota
A0A9W5Y9X6	unreviewed	337	2936439		Bacteria	Bacillota
A0A9W6B515	unreviewed	344	1647581		Bacteria	Bacteroidota
A0A9W6CEM1	unreviewed	341	2994035		Bacteria	Bacillota
A0A9W6D724	unreviewed	315	38875		Bacteria	Bacillota
A0A9W6DD88	unreviewed	332	2936439		Bacteria	Bacillota
